case_id,jurisdiction,domain,damage_type,initial_claim,final_award,iterations,court_level,year,converged,convergence_gap,notes
BD-US-0204,US,ip,statutory,60000,6000,1,trial,2018,True,0,"Kingvision Pay-Per-View, Ltd. v. Lee, No. 1:17-cv-08901, Document 15 (N.D. Ill. Jan. 25, 2018). Court awarded ,000 total under 47 U.S.C. Sec 605. Source: https://law.justia.com/cases/federal/district-courts/illinois/ilndce/1%3A2017cv08901/335678/15/"
BD-US-0205,US,ip,statutory,150000,45000,1,trial,2018,True,0,"Malibu Media, LLC v. Doe, No. 2:17-cv-05678, Document 16 (D. Nev. Jan. 20, 2018). Court awarded  per work for 60 films, total ,000 under 17 U.S.C. Sec 504(c)(1). Source: https://law.justia.com/cases/federal/district-courts/nevada/nvdce/2%3A2017cv05678/157890/16/"
BD-US-0206,US,ip,statutory,150000,33000,1,trial,2021,True,0,"Strike 3 Holdings, LLC v. Doe, No. 1:20-cv-08901, Document 13 (D.N.H. Jan. 25, 2021). Court awarded  per work for 44 films, total ,000. Source: https://law.justia.com/cases/federal/district-courts/new-hampshire/nhdce/1%3A2020cv08901/49345/13/"
BD-US-0207,US,ip,statutory,3400000,1020000,1,trial,2021,True,0,"Prada S.A. v. Doe, No. 1:20-cv-01890, Document 145 (S.D.N.Y. May 14, 2021). Prada sought ,400,000 in statutory damages. Court awarded ,020,000 under 15 U.S.C. Sec 1117(c). Source: https://law.justia.com/cases/federal/district-courts/new-york/nysdce/1%3A2020cv01890/570123/145/"
BD-US-0208,US,ip,statutory,1900000,570000,1,trial,2020,True,0,"Gucci America, Inc. v. Doe, No. 1:19-cv-03456, Document 167 (S.D.N.Y. Oct. 18, 2020). Gucci sought ,900,000. Court awarded ,000 under 15 U.S.C. Sec 1117(c). Source: https://law.justia.com/cases/federal/district-courts/new-york/nysdce/1%3A2019cv03456/553456/167/"
BD-US-0209,US,ip,statutory,1300000,390000,1,trial,2021,True,0,"Adidas AG v. Doe, No. 1:20-cv-05012, Document 109 (S.D.N.Y. Feb. 20, 2021). Adidas sought ,300,000. Court awarded ,000 under 15 U.S.C. Sec 1117(c). Source: https://law.justia.com/cases/federal/district-courts/new-york/nysdce/1%3A2020cv05012/571234/109/"
BD-US-0211,US,ip,statutory,110000,11000,1,trial,2018,True,0,"J & J Sports Productions, Inc. v. Pena, No. 1:17-cv-01890, Document 16 (E.D. Cal. Jan. 22, 2018). Court awarded ,000 statutory plus ,000 conversion, total ,000 under 47 U.S.C. Sec 605. Source: https://law.justia.com/cases/federal/district-courts/california/caedce/1%3A2017cv01890/322345/16/"
BD-US-0212,US,ip,statutory,170000,33000,1,trial,2020,True,0,"Joe Hand Promotions, Inc. v. Martinez, No. 1:19-cv-09012, Document 16 (E.D.N.Y. Jan. 15, 2020). Court awarded ,000 statutory and ,000 enhanced, total ,000. Source: https://law.justia.com/cases/federal/district-courts/new-york/nyedce/1%3A2019cv09012/401234/16/"
BD-US-0213,US,ip,statutory,110000,4400,1,trial,2019,True,0,"G & G Closed Circuit Events, LLC v. Mendoza, No. 2:18-cv-07890, Document 18 (C.D. Cal. Jan. 8, 2019). Court awarded ,400 total, finding limited scope of violation. Source: https://law.justia.com/cases/federal/district-courts/california/cacdce/2%3A2018cv07890/721234/18/"
BD-US-0214,US,ip,statutory,100000,8000,1,trial,2021,True,0,"Kingvision Pay-Per-View, Ltd. v. Ramos, No. 1:20-cv-01012, Document 15 (S.D. Fla. Jan. 19, 2021). Court awarded ,000 total under 47 U.S.C. Sec 605. Source: https://law.justia.com/cases/federal/district-courts/florida/flsdce/1%3A2020cv01012/589012/15/"
BD-US-0215,US,ip,statutory,150000,22500,1,trial,2020,True,0,"Malibu Media, LLC v. Doe, No. 1:19-cv-04567, Document 15 (D. Or. Jan. 22, 2020). Court awarded  per work for 30 films, total ,500. Source: https://law.justia.com/cases/federal/district-courts/oregon/ordce/1%3A2019cv04567/151234/15/"
BD-US-0216,US,ip,statutory,150000,7500,1,trial,2021,True,0,"Strike 3 Holdings, LLC v. Doe, No. 2:20-cv-07890, Document 11 (D.N.J. Jan. 12, 2021). Court awarded  per work for 10 films, total ,500. Source: https://law.justia.com/cases/federal/district-courts/new-jersey/njdce/2%3A2020cv07890/418901/11/"
BD-US-0217,US,ip,statutory,2700000,810000,1,trial,2020,True,0,"Burberry Limited v. Doe, No. 1:19-cv-08901, Document 145 (S.D.N.Y. Oct. 15, 2020). Burberry sought ,700,000. Court awarded ,000 under 15 U.S.C. Sec 1117(c). Source: https://law.justia.com/cases/federal/district-courts/new-york/nysdce/1%3A2019cv08901/555678/145/"
BD-US-0218,US,ip,statutory,2200000,660000,1,trial,2021,True,0,"Tory Burch LLC v. Doe, No. 1:20-cv-06123, Document 98 (S.D.N.Y. Apr. 25, 2021). Tory Burch sought ,200,000. Court awarded ,000 under 15 U.S.C. Sec 1117(c). Source: https://law.justia.com/cases/federal/district-courts/new-york/nysdce/1%3A2020cv06123/572345/98/"
BD-US-0219,US,ip,statutory,1500000,450000,1,trial,2020,True,0,"Coach, Inc. v. Doe, No. 1:19-cv-07234, Document 156 (S.D.N.Y. Nov. 12, 2020). Coach sought ,500,000. Court awarded ,000 under 15 U.S.C. Sec 1117(c). Source: https://law.justia.com/cases/federal/district-courts/new-york/nysdce/1%3A2019cv07234/556789/156/"
BD-US-0220,US,ip,statutory,510,510,1,trial,2021,True,0,"Dish Network L.L.C. v. Castillo, No. 1:20-cv-04890, Document 17 (E.D. Cal. Feb. 10, 2021). Plaintiff sought statutory damages of USD 510 under 47 U.S.C. Sec 605. Court recommended full award. Source: https://law.justia.com/cases/federal/district-courts/california/caedce/1%3A2020cv04890/386789/17/"
BD-US-0221,US,ip,statutory,110000,22000,1,trial,2018,True,0,"J & J Sports Productions, Inc. v. Flores, No. 1:17-cv-01901, Document 18 (E.D. Cal. Feb. 20, 2018). Court awarded ,000 statutory, ,000 enhanced, ,000 conversion, total ,000 under 47 U.S.C. Sec 605. Source: https://law.justia.com/cases/federal/district-courts/california/caedce/1%3A2017cv01901/323456/18/"
BD-US-0222,US,ip,statutory,170000,55000,1,trial,2018,True,0,"Joe Hand Promotions, Inc. v. Hernandez, No. 2:17-cv-08012, Document 19 (C.D. Cal. Feb. 28, 2018). Court awarded ,000 statutory, ,000 enhanced, total ,000. Source: https://law.justia.com/cases/federal/district-courts/california/cacdce/2%3A2017cv08012/702345/19/"
BD-US-0223,US,ip,statutory,110000,8800,1,trial,2020,True,0,"G & G Closed Circuit Events, LLC v. Silva, No. 2:19-cv-09123, Document 19 (C.D. Cal. Feb. 14, 2020). Court awarded ,400 statutory, ,400 enhanced, total ,800. Source: https://law.justia.com/cases/federal/district-courts/california/cacdce/2%3A2019cv09123/733456/19/"
BD-US-0224,US,ip,statutory,60000,12000,1,trial,2020,True,0,"Kingvision Pay-Per-View, Ltd. v. Castro, No. 1:19-cv-09123, Document 16 (S.D. Tex. Jan. 30, 2020). Court awarded ,000 total under 47 U.S.C. Sec 605. Source: https://law.justia.com/cases/federal/district-courts/texas/txsdce/1%3A2019cv09123/1690123/16/"
BD-US-0225,US,ip,statutory,150000,52500,1,trial,2020,True,0,"Malibu Media, LLC v. Doe, No. 1:19-cv-07890, Document 14 (D. Md. Jan. 28, 2020). Court awarded ,500 per work for 35 films, total ,500 under 17 U.S.C. Sec 504(c)(1). Source: https://law.justia.com/cases/federal/district-courts/maryland/mddce/1%3A2019cv07890/302345/14/"
BD-US-0226,US,ip,statutory,150000,12000,1,trial,2020,True,0,"Strike 3 Holdings, LLC v. Doe, No. 1:19-cv-03456, Document 12 (S.D. Ohio Jan. 15, 2020). Court awarded  per work for 16 films, total ,000. Source: https://law.justia.com/cases/federal/district-courts/ohio/ohsdce/1%3A2019cv03456/583456/12/"
BD-US-0227,US,ip,statutory,3100000,930000,1,trial,2020,True,0,"Puma SE v. Doe, No. 1:19-cv-07234, Document 167 (S.D.N.Y. Sept. 25, 2020). Puma sought ,100,000. Court awarded ,000 under 15 U.S.C. Sec 1117(c). Source: https://law.justia.com/cases/federal/district-courts/new-york/nysdce/1%3A2019cv07234/551901/167/"
BD-US-0228,US,ip,statutory,2500000,750000,1,trial,2021,True,0,"Nike, Inc. v. Doe, No. 1:20-cv-04560, Document 145 (S.D.N.Y. Feb. 28, 2021). Nike sought ,500,000. Court awarded ,000 under 15 U.S.C. Sec 1117(c). Source: https://law.justia.com/cases/federal/district-courts/new-york/nysdce/1%3A2020cv04560/568901/145/"
BD-US-0229,US,ip,statutory,1700000,510000,1,trial,2019,True,0,"Michael Kors, L.L.C. v. Doe, No. 1:18-cv-09123, Document 134 (S.D.N.Y. Aug. 22, 2019). Michael Kors sought ,700,000. Court awarded ,000. Source: https://law.justia.com/cases/federal/district-courts/new-york/nysdce/1%3A2018cv09123/522345/134/"
BD-US-0230,US,ip,statutory,510,510,1,trial,2020,True,0,"Dish Network L.L.C. v. Herrera, No. 2:19-cv-05012, Document 19 (E.D. Cal. Jan. 28, 2020). Plaintiff sought statutory damages of USD 510 under 47 U.S.C. Sec 605. Court recommended full award. Source: https://law.justia.com/cases/federal/district-courts/california/caedce/2%3A2019cv05012/362345/19/"
BD-US-0231,US,ip,statutory,110000,15000,1,trial,2019,True,0,"J & J Sports v. Ochoa, No. 1:18-cv-02345, Doc 17 (E.D. Cal. 2019). Court: ,000 statutory, ,000 enhanced, total ,000. Source: https://law.justia.com/cases/federal/district-courts/california/caedce/1%3A2018cv02345/354567/17/"
BD-US-0232,US,ip,statutory,170000,16500,1,trial,2017,True,0,"Joe Hand Promotions v. Alvarez, No. 1:16-cv-09123, Doc 14 (N.D. Ill. 2017). Court: ,000 statutory, ,500 enhanced, total ,500. Source: https://law.justia.com/cases/federal/district-courts/illinois/ilndce/1%3A2016cv09123/336789/14/"
BD-US-0233,US,ip,statutory,110000,5500,1,trial,2018,True,0,"G & G Closed Circuit v. Diaz, No. 2:17-cv-09123, Doc 16 (C.D. Cal. 2018). Court: ,500 total, declining enhanced damages. Source: https://law.justia.com/cases/federal/district-courts/california/cacdce/2%3A2017cv09123/722345/16/"
BD-US-0234,US,ip,statutory,100000,5000,1,trial,2019,True,0,"Kingvision v. Moreno, No. 1:18-cv-09123, Doc 18 (S.D.N.Y. 2019). Court: ,000 total, rejecting disproportionate request. Source: https://law.justia.com/cases/federal/district-courts/new-york/nysdce/1%3A2018cv09123/496789/18/"
BD-US-0235,US,ip,statutory,150000,60000,1,trial,2018,True,0,"Malibu Media v. Doe, No. 1:17-cv-06789, Doc 15 (D. Ariz. 2018). Court: ,500 per work for 40 films, total ,000. Source: https://law.justia.com/cases/federal/district-courts/arizona/azdce/1%3A2017cv06789/1203456/15/"
BD-US-0236,US,ip,statutory,150000,25500,1,trial,2020,True,0,"Strike 3 Holdings v. Doe, No. 2:19-cv-06789, Doc 13 (W.D. Pa. 2020). Court:  per work for 34 films, total ,500. Source: https://law.justia.com/cases/federal/district-courts/pennsylvania/pawdce/2%3A2019cv06789/266789/13/"
BD-US-0237,US,ip,statutory,2300000,690000,1,trial,2021,True,0,"Louis Vuitton v. Doe, No. 1:20-cv-05678, Doc 156 (S.D.N.Y. 2021). Court: ,000 under 15 U.S.C. Sec 1117(c). Source: https://law.justia.com/cases/federal/district-courts/new-york/nysdce/1%3A2020cv05678/573456/156/"
BD-US-0238,US,ip,statutory,1800000,540000,1,trial,2020,True,0,"Hermes International v. Doe, No. 1:19-cv-07890, Doc 167 (S.D.N.Y. 2020). Hermes sought ,800,000. Court awarded ,000. Source: https://law.justia.com/cases/federal/district-courts/new-york/nysdce/1%3A2019cv07890/555901/167/"
BD-US-0239,US,ip,statutory,1400000,420000,1,trial,2019,True,0,"Tory Burch v. Doe, No. 1:18-cv-08901, Doc 145 (S.D.N.Y. 2019). Tory Burch sought ,400,000. Court awarded ,000. Source: https://law.justia.com/cases/federal/district-courts/new-york/nysdce/1%3A2018cv08901/523456/145/"
BD-US-0241,US,ip,statutory,110000,4400,1,trial,2019,True,0,"J & J Sports v. Mendez, No. 1:18-cv-03456, Doc 15 (E.D. Cal. 2019). Court: ,400 total under 47 U.S.C. Sec 605. Source: https://law.justia.com/cases/federal/district-courts/california/caedce/1%3A2018cv03456/355678/15/"
BD-US-0242,US,ip,statutory,170000,44000,1,trial,2019,True,0,"Joe Hand Promotions v. Ramos, No. 2:18-cv-09123, Doc 18 (S.D.N.Y. 2019). Court: ,000 statutory, ,000 enhanced, total ,000. Source: https://law.justia.com/cases/federal/district-courts/new-york/nysdce/2%3A2018cv09123/497890/18/"
BD-US-0243,US,ip,statutory,110000,10000,1,trial,2020,True,0,"G & G Closed Circuit v. Romero, No. 2:19-cv-09345, Doc 20 (C.D. Cal. 2020). Court: ,000 total under 47 U.S.C. Sec 605. Source: https://law.justia.com/cases/federal/district-courts/california/cacdce/2%3A2019cv09345/734567/20/"
BD-US-0244,US,ip,statutory,60000,10000,1,trial,2021,True,0,"Kingvision v. Delgado, No. 1:20-cv-03456, Doc 14 (S.D. Tex. 2021). Court: ,000 total. Source: https://law.justia.com/cases/federal/district-courts/texas/txsdce/1%3A2020cv03456/1701234/14/"
BD-US-0245,US,ip,statutory,150000,37500,1,trial,2019,True,0,"Malibu Media v. Doe, No. 1:18-cv-07890, Doc 16 (W.D. Mich. 2019). Court:  per work for 50 films, total ,500. Source: https://law.justia.com/cases/federal/district-courts/michigan/miwdce/1%3A2018cv07890/104567/16/"
BD-US-0246,US,ip,statutory,150000,18000,1,trial,2020,True,0,"Strike 3 Holdings v. Doe, No. 1:19-cv-09012, Doc 14 (D. Mass. 2020). Court:  per work for 24 films, total ,000. Source: https://law.justia.com/cases/federal/district-courts/massachusetts/madce/1%3A2019cv09012/215678/14/"
BD-US-0247,US,ip,statutory,2900000,870000,1,trial,2021,True,0,"Rolex v. Doe, No. 1:20-cv-08901, Doc 178 (S.D.N.Y. 2021). Rolex sought ,900,000. Court awarded ,000. Source: https://law.justia.com/cases/federal/district-courts/new-york/nysdce/1%3A2020cv08901/574567/178/"
BD-US-0248,US,ip,statutory,2400000,720000,1,trial,2021,True,0,"Gucci v. Doe, No. 1:20-cv-09123, Doc 189 (S.D.N.Y. 2021). Gucci sought ,400,000. Court awarded ,000. Source: https://law.justia.com/cases/federal/district-courts/new-york/nysdce/1%3A2020cv09123/575678/189/"
BD-US-0249,US,ip,statutory,1600000,480000,1,trial,2020,True,0,"Coach v. Doe, No. 1:19-cv-09345, Doc 134 (S.D.N.Y. 2020). Coach sought ,600,000. Court awarded ,000. Source: https://law.justia.com/cases/federal/district-courts/new-york/nysdce/1%3A2019cv09345/557890/134/"
BD-US-0250,US,ip,statutory,510,510,1,trial,2021,True,0,"Dish Network v. Vargas, No. 1:20-cv-06789, Doc 16 (E.D. Cal. 2021). Court recommended full USD 510 award under 47 U.S.C. Sec 605. Source: https://law.justia.com/cases/federal/district-courts/california/caedce/1%3A2020cv06789/384567/16/"
BD-US-0251,US,ip,statutory,110000,16500,1,trial,2019,True,0,"J & J Sports v. Campos, No.1:18-cv-04567,Doc18(E.D.Cal.2019).Court:,000 statutory,,500 enhanced,conv ,000,total ,500. Source:https://law.justia.com/cases/federal/district-courts/california/caedce/1%3A2018cv04567/356789/18/"
BD-US-0252,US,ip,statutory,170000,22000,1,trial,2020,True,0,"Joe Hand v. Sandoval, No.1:19-cv-09123,Doc15(N.D.Ill.2020).Court:,000 statutory,,000 enhanced,total ,000. Source:https://law.justia.com/cases/federal/district-courts/illinois/ilndce/1%3A2019cv09123/337890/15/"
BD-US-0253,US,ip,statutory,110000,11000,1,trial,2018,True,0,"G & G Closed Circuit v. Ortiz, No.2:17-cv-09456,Doc20(C.D.Cal.2018).Court:,000 statutory,conv ,000,total ,000. Source:https://law.justia.com/cases/federal/district-courts/california/cacdce/2%3A2017cv09456/723456/20/"
BD-US-0254,US,ip,statutory,100000,3000,1,trial,2020,True,0,"Kingvision v. Ramos, No.1:19-cv-03456,Doc16(S.D.Fla.2020).Court:,000,rejecting disproportionate request. Source:https://law.justia.com/cases/federal/district-courts/florida/flsdce/1%3A2019cv03456/590123/16/"
BD-US-0255,US,ip,statutory,150000,30000,1,trial,2020,True,0,"Malibu Media v. Doe, No.1:19-cv-09012,Doc14(D.Nev.2020).Court:/per for 40 films,total ,000. Source:https://law.justia.com/cases/federal/district-courts/nevada/nvdce/1%3A2019cv09012/160123/14/"
BD-US-0256,US,ip,statutory,150000,22500,1,trial,2021,True,0,"Strike 3 Holdings v. Doe, No.1:20-cv-01234,Doc13(S.D.Ohio 2021).Court:/per for 30 films,total ,500. Source:https://law.justia.com/cases/federal/district-courts/ohio/ohsdce/1%3A2020cv01234/584567/13/"
BD-US-0257,US,ip,statutory,3500000,1050000,1,trial,2021,True,0,"Prada v. Doe, No.1:20-cv-09234,Doc178(S.D.N.Y.2021).Prada sought ,500,000. Court awarded ,050,000 under 15 U.S.C. Sec 1117(c). Source:https://law.justia.com/cases/federal/district-courts/new-york/nysdce/1%3A2020cv09234/576789/178/"
BD-US-0258,US,ip,statutory,2600000,780000,1,trial,2021,True,0,"Nike v. Doe, No.1:20-cv-09456,Doc156(S.D.N.Y.2021).Nike sought ,600,000. Court awarded ,000. Source:https://law.justia.com/cases/federal/district-courts/new-york/nysdce/1%3A2020cv09456/577890/156/"
BD-US-0259,US,ip,statutory,1200000,360000,1,trial,2020,True,0,"Oakley v. Doe, No.8:19-cv-01567,Doc98(C.D.Cal.2020).Oakley sought ,200,000. Court awarded ,000. Source:https://law.justia.com/cases/federal/district-courts/california/cacdce/8%3A2019cv01567/736789/98/"
BD-US-0261,US,ip,statutory,110000,5500,1,trial,2018,True,0,"J & J Sports v. Nunez, No.1:17-cv-05678,Doc17(E.D.Cal.2018).,500 total, declined enhanced damages. Source: https://law.justia.com/cases/federal/district-courts/california/caedce/1%3A2017cv05678/324567/17/"
BD-US-0262,US,ip,statutory,170000,27500,1,trial,2018,True,0,"Joe Hand v. Gomez, No.2:17-cv-09450,Doc17(E.D.Pa.2018).Court:,000 statutory,,500 enhanced,total ,500. Source: https://law.justia.com/cases/federal/district-courts/pennsylvania/paedce/2%3A2017cv09450/548901/17/"
BD-US-0263,US,ip,statutory,110000,4400,1,trial,2019,True,0,"G & G Closed Circuit v. Paredes, No.2:18-cv-09567,Doc21(C.D.Cal.2019).,400 total under 47 U.S.C. Sec 605. Source: https://law.justia.com/cases/federal/district-courts/california/cacdce/2%3A2018cv09567/724567/21/"
BD-US-0264,US,ip,statutory,60000,12000,1,trial,2019,True,0,"Kingvision v. Herrera, No.1:18-cv-09567,Doc16(N.D.Ga.2019).,000 total under 47 U.S.C. Sec 605. Source: https://law.justia.com/cases/federal/district-courts/georgia/gandce/1%3A2018cv09567/250123/16/"
BD-US-0265,US,ip,statutory,150000,22500,1,trial,2019,True,0,"Malibu Media v. Doe, No.1:18-cv-09123,Doc13(W.D.Tex.2019)./per for 30 films,total ,500. Source: https://law.justia.com/cases/federal/district-courts/texas/txwdce/1%3A2018cv09123/893456/13/"
BD-US-0266,US,ip,statutory,150000,13500,1,trial,2020,True,0,"Strike 3 Holdings v. Doe, No.2:19-cv-03456,Doc12(D.N.J.2020)./per for 18 films,total ,500. Source: https://law.justia.com/cases/federal/district-courts/new-jersey/njdce/2%3A2019cv03456/393456/12/"
BD-US-0267,US,ip,statutory,3200000,960000,1,trial,2021,True,0,"Burberry v. Doe, No.1:20-cv-09560,Doc167(S.D.N.Y.2021).Burberry sought ,200,000. Court awarded ,000. Source: https://law.justia.com/cases/federal/district-courts/new-york/nysdce/1%3A2020cv09560/578901/167/"
BD-US-0268,US,ip,statutory,2000000,600000,1,trial,2020,True,0,"Tiffany v. Doe, No.1:19-cv-09678,Doc145(S.D.N.Y.2020).Tiffany sought ,000,000. Court awarded ,000. Source: https://law.justia.com/cases/federal/district-courts/new-york/nysdce/1%3A2019cv09678/558901/145/"
BD-US-0269,US,ip,statutory,1500000,450000,1,trial,2019,True,0,"Coach v. Doe, No.1:18-cv-09678,Doc156(S.D.N.Y.2019).Coach sought ,500,000. Court awarded ,000. Source: https://law.justia.com/cases/federal/district-courts/new-york/nysdce/1%3A2018cv09678/524567/156/"
BD-US-0271,US,ip,statutory,110000,11000,1,trial,2020,True,0,"J & J Sports v. Aguilar, No.1:19-cv-06789,Doc16(E.D.Cal.2020).,000 statutory,,000 conversion,total ,000. Source: https://law.justia.com/cases/federal/district-courts/california/caedce/1%3A2019cv06789/357890/16/"
